ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
PPFARAOC6,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
PPDOLIMA3,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
PPRINOSY3,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
PPTERMOB4,TERMOB,Terminalia,oblonga,Combretaceae,0,Unknown
PPSTYLTU5,STYLST,Stylogyne,turbacensis,Primulaceae,0,Unknown
PPINGAPU7,INGAPU,Inga,punctata,Fabaceae,0,Unknown
PPBROSAL9,BROSAL,Brosimum,alicastrum,Moraceae,0,Unknown
PPPIT1RU4,PIT1RU,Cojoba,rufescens,Fabaceae,0,Unknown
PPALIBED8,ALIBED,Alibertia,edulis,Rubiaceae,0,Unknown
PPPSYCHO9,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Unknown
PPPSYCEM10,PSYCEM,Ronabea,emetica,Rubiaceae,0,Unknown
PPSTRYPA9,STRYPA,Strychnos,panamensis,Loganiaceae,1,Unknown
PPPIT1RU3,PIT1RU,Cojoba,rufescens,Fabaceae,0,Unknown
PPSTRYPA8,STRYPA,Strychnos,panamensis,Loganiaceae,1,Unknown
PPALIBED10,ALIBED,Alibertia,edulis,Rubiaceae,0,Unknown
PPABUTRA4,ABUTRA,Abuta,racemosa,Menispermaceae,1,Unknown
PPLACIAG7,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
PPPSYCEM8,PSYCEM,Ronabea,emetica,Rubiaceae,0,Unknown
PPINGAPU6,INGAPU,Inga,punctata,Fabaceae,0,Unknown
PPLACIAG8,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
PPTROPRA9,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
PPALIBED9,ALIBED,Alibertia,edulis,Rubiaceae,0,Unknown
PPBROSAL8,BROSAL,Brosimum,alicastrum,Moraceae,0,Unknown
PPABUTRA3,ABUTRA,Abuta,racemosa,Menispermaceae,1,Unknown
PPTROPRA8,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
PPPIT1RU,PIT1RU,Cojoba,rufescens,Fabaceae,0,Unknown
PPBROSAL7,BROSAL,Brosimum,alicastrum,Moraceae,0,Unknown
PPBROSAL6,BROSAL,Brosimum,alicastrum,Moraceae,0,Unknown
PPPSYCEM7,PSYCEM,Ronabea,emetica,Rubiaceae,0,Unknown
PPSTIZRI7,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
PPCALLLA3,CALLLA,Callichlamys,latifolia,Bignoniaceae,1,Unknown
PPTROPRA7,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
PPPSYCHO8,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Unknown
PPPSYCEM6,PSYCEM,Ronabea,emetica,Rubiaceae,0,Unknown
PPPIPEAE3,PIPEAE,Piper,aequale,Piperaceae,0,Unknown
PPSWARS17,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
PPMAR2PA5,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
PPPAR1PY9,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
PPPIPEAE4,PIPEAE,Piper,aequale,Piperaceae,0,Unknown
PPABUTRA10,ABUTRA,Abuta,racemosa,Menispermaceae,1,Unknown
PPSWARS18,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
PPGUARGL8,GUARGL,Guarea,glabra,Meliaceae,0,Unknown
PPPAR1PY10,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
PPTERMOB10,TERMOB,Terminalia,oblonga,Combretaceae,0,Unknown
PPCALLLA9,CALLLA,Callichlamys,latifolia,Bignoniaceae,1,Unknown
PPCALLLA8,CALLLA,Callichlamys,latifolia,Bignoniaceae,1,Unknown
PPPROTTE3,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
PPALIBED3,ALIBED,Alibertia,edulis,Rubiaceae,0,Unknown
PPCNESRU3,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
PPFARAOC4,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
PPSWARS13,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
PPTROPRA3,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
PPGUARGL3,GUARGL,Guarea,glabra,Meliaceae,0,Unknown
PPCOCCP12,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
PPSTRYPA2,STRYPA,Strychnos,panamensis,Loganiaceae,1,Unknown
PPABUTRA1,ABUTRA,Abuta,racemosa,Menispermaceae,1,Unknown
PPMAR2PA2,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
PPGUSTSU4,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
PPSWARS12,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
PPTROPRA2,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
PPPHRYCO1,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
PPPSYCHO2,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Unknown
PPDOLIMA2,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
PPLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
PPPIT1RU10,PIT1RU,Cojoba,rufescens,Fabaceae,0,Unknown
PPCALLLA6,CALLLA,Callichlamys,latifolia,Bignoniaceae,1,Unknown
PPCOCCP110,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
PPLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
PPDOLIMA1,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
PPGUARGL1,GUARGL,Guarea,glabra,Meliaceae,0,Unknown
PPSTYLTU1,STYLST,Stylogyne,turbacensis,Primulaceae,0,Unknown
PPFARAOC2,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
PPPSYCHO1,PSYCHO,Psychotria,horizontalis,Rubiaceae,0,Unknown
PPALIBED1,ALIBED,Alibertia,edulis,Rubiaceae,0,Unknown
PPALIBED2,ALIBED,Alibertia,edulis,Rubiaceae,0,Unknown
PPGUARGL2,GUARGL,Guarea,glabra,Meliaceae,0,Unknown
PPPROTTE2,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
PPTERMOB1,TERMOB,Terminalia,oblonga,Combretaceae,0,Unknown
PPPSYCEM2,PSYCEM,Ronabea,emetica,Rubiaceae,0,Unknown
PPPSYCEM1,PSYCEM,Ronabea,emetica,Rubiaceae,0,Unknown
PPLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
PPSWARS11,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
PPMAR2PA1,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
PPFARAOC1,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
PPSTRYPA1,STRYPA,Strychnos,panamensis,Loganiaceae,1,Unknown
PPCALLLA1,CALLLA,Callichlamys,latifolia,Bignoniaceae,1,Unknown
PPTROPRA1,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
PPPROTTE1,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
PPGUSTSU1,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
PPBROSAL1,BROSAL,Brosimum,alicastrum,Moraceae,0,Unknown
PPFARAOC3,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
PPBROSAL2,BROSAL,Brosimum,alicastrum,Moraceae,0,Unknown
PPSTIZRI1,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
PPCNESRU2,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
PPGUSTSU3,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
PPCUPARU2,CUPARU,Cupania,rufescens,Sapindaceae,0,Unknown
PPLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
PPGUSTSU2,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
PPCNESRU1,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
PPCUPARU1,CUPARU,Cupania,rufescens,Sapindaceae,0,Unknown
PPCOCCP11,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SHPIPECO9,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
PIPECO5,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
SHINGATH8,INGATH,Inga,thibaudiana,Fabaceae,0,Unknown
SHPERIPR6,PERIPR,Peritassa,pruinosa,Celastraceae,1,Unknown
SHTOVOLO6,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SHTAPIGU7,TAPIGU,Tapirira,guianensis,Anacardiaceae,0,Unknown
SHINGATH5,INGATH,Inga,thibaudiana,Fabaceae,0,Unknown
SHPEREXA6,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
SHPSYCSU7,PSYCSU,Palicourea,suerrensis,Rubiaceae,0,Unknown
SHBROSUT9,BROSUT,Brosimum,utile,Moraceae,0,Unknown
SHBROSUT8,BROSUT,Brosimum,utile,Moraceae,0,Unknown
SHVIROSE8,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SHTONTOV5,TONTOV,Tontelea,passiflora,Celastraceae,1,Unknown
SHPIPECO3,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
SHBROSUT4,BROSUT,Brosimum,utile,Moraceae,0,Unknown
SHCALOLO5,CALOLO,Calophyllum,longifolium,Calophyllaceae,0,Unknown
SHBROSUT3,BROSUT,Brosimum,utile,Moraceae,0,Unknown
SHMICOSI7,MICOSI,Miconia,simplex,Melastomataceae,0,Unknown
SHTAPIGU6,TAPIGU,Tapirira,guianensis,Anacardiaceae,0,Unknown
SHPIPECO4,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
SHTACHVE4,TACHVE,Tachigali,panamensis,Fabaceae,0,Unknown
SHMICOSI6,MICOSI,Miconia,simplex,Melastomataceae,0,Unknown
SHCALOLO4,CALOLO,Calophyllum,longifolium,Calophyllaceae,0,Unknown
SHPSYCSU6,PSYCSU,Palicourea,suerrensis,Rubiaceae,0,Unknown
SHCALOLO3,CALOLO,Calophyllum,longifolium,Calophyllaceae,0,Unknown
SHTAPIGU3,TAPIGU,Tapirira,guianensis,Anacardiaceae,0,Unknown
SHTONTOV4,TONTOV,Tontelea,passiflora,Celastraceae,1,Unknown
SHTACHVE3,TACHVE,Tachigali,panamensis,Fabaceae,0,Unknown
SHTAPIGU2,TAPIGU,Tapirira,guianensis,Anacardiaceae,0,Unknown
SHPSYCSU5,PSYCSU,Palicourea,suerrensis,Rubiaceae,0,Unknown
SHPERIPR10,PERIPR,Peritassa,pruinosa,Celastraceae,1,Unknown
SHCALOLO10,CALOLO,Calophyllum,longifolium,Calophyllaceae,0,Unknown
SHDOLIDE10,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SHVIROEL9,VIROEL,Virola,elongata,Myristicaceae,0,Unknown
SHTAPIGU10,TAPIGU,Tapirira,guianensis,Anacardiaceae,0,Unknown
SHTOVOLO10,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SHCREMPA8,CREMPA,Cremastosperma,panamense,Annonaceae,0,Unknown
SHPEREXA9,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
SHTOVOST6,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SHDOLIDE9,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SHBELIPE9,BEILPE,Beilschmiedia,tovarensis,Lauraceae,0,Unknown
SHNECTPU10,NECTPU,Damburneya,purpurea,Lauraceae,0,Unknown
SHINGATH10,INGATH,Inga,thibaudiana,Fabaceae,0,Unknown
SHPSYCSU1,PSYCSU,Palicourea,suerrensis,Rubiaceae,0,Unknown
SHPERIPR2,PERIPR,Peritassa,pruinosa,Celastraceae,1,Unknown
SHMICOSI3,MICOSI,Miconia,simplex,Melastomataceae,0,Unknown
SHPEREXA4,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
SHPERAAR4,PERAAR,Pera,arborea,Peraceae,0,Unknown
SHMAR2PA5,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SHBROSGU5,BROSGU,Brosimum,guianense,Moraceae,0,Unknown
SHINGATH2,INGATH,Inga,thibaudiana,Fabaceae,0,Unknown
SHLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
SHTOVOLO3,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SHCREMPA5,CREMPA,Cremastosperma,panamense,Annonaceae,0,Unknown
SHPERAAR5,PERAAR,Pera,arborea,Peraceae,0,Unknown
SHDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SHPSYCSU,PSYCSU,Palicourea,suerrensis,Rubiaceae,0,Unknown
SHDOLIDE5,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SHPERIPR3,PERIPR,Peritassa,pruinosa,Celastraceae,1,Unknown
SHNECTPU5,NECTPU,Damburneya,purpurea,Lauraceae,0,Unknown
SHPERIPR4,PERIPR,Peritassa,pruinosa,Celastraceae,1,Unknown
SHTONTOV10,TONTOV,Tontelea,passiflora,Celastraceae,1,Unknown
SHBROSGU10,BROSGU,Brosimum,guianense,Moraceae,0,Unknown
SHCREMPA2,CREMPA,Cremastosperma,panamense,Annonaceae,0,Unknown
SHOEREXA3,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
SHPSYCSU3,PSYCSU,Palicourea,suerrensis,Rubiaceae,0,Unknown
SHHEISAC7,HEISAC,Heisteria,acuminata,Olacaceae,0,Unknown
SHVIROSE5,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SHMANIBI4,MANIBI,Manilkara,bidentata,Sapotaceae,0,Unknown
SHMICOSI5,MICOSI,Miconia,simplex,Melastomataceae,0,Unknown
SHPERAAR6,PERAAR,Pera,arborea,Peraceae,0,Unknown
SHCORDBI6,CORDBI,Cordia,bicolor,Boraginaceae,0,Unknown
SHNECTPU4,NECTPU,Damburneya,purpurea,Lauraceae,0,Unknown
SHTOVOLO4,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SHASPICR6,ASPICR,Aspidosperma,desmanthum,Apocynaceae,0,Unknown
SHCORDBI5,CORDBI,Cordia,bicolor,Boraginaceae,0,Unknown
SHHEISAC4,HEISAC,Heisteria,acuminata,Olacaceae,0,Unknown
SHMAR2PA6,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SHNECTPU3,NECTPU,Damburneya,purpurea,Lauraceae,0,Unknown
SHINGATH3,INGATH,Inga,thibaudiana,Fabaceae,0,Unknown
SHVIROSE4,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SHBROSGU4,BROSGU,Brosimum,guianense,Moraceae,0,Unknown
SHLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
SHCREMPA4,CREMPA,Cremastosperma,panamense,Annonaceae,0,Unknown
SHPROTPA6,PROTPA,Protium,panamense,Burseraceae,0,Unknown
SHPERAAR3,PERAAR,Pera,arborea,Peraceae,0,Unknown
SHPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
SHMAR2PA4,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SHSMILS110,SMILS1,Smilax,spinosa,Smilacaceae,1,Unknown
SHHEISAC3,HEISAC,Heisteria,acuminata,Olacaceae,0,Unknown
SHCREMPA3,CREMPA,Cremastosperma,panamense,Annonaceae,0,Unknown
SHPROTPA5,PROTPA,Protium,panamense,Burseraceae,0,Unknown
SHVOCHFE4,VOCHFE,Vochysia,ferruginea,Vochysiaceae,0,Unknown
SHCALOLO2,CALOLO,Calophyllum,longifolium,Calophyllaceae,0,Unknown
SHPERAAR2,PERAAR,Pera,arborea,Peraceae,0,Unknown
SHSMILS15,SMILS1,Smilax,spinosa,Smilacaceae,1,Unknown
SHBROSGU3,BROSGU,Brosimum,guianense,Moraceae,0,Unknown
SHTOVOST4,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SHVIROEL4,VIROEL,Virola,elongata,Myristicaceae,0,Unknown
SHVIROEL5,VIROEL,Virola,elongata,Myristicaceae,0,Unknown
SHTOVOST9,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SHMANIBI9,MANIBI,Manilkara,bidentata,Sapotaceae,0,Unknown
SHASPICR5,ASPICR,Aspidosperma,desmanthum,Apocynaceae,0,Unknown
SHASPICR3,ASPICR,Aspidosperma,desmanthum,Apocynaceae,0,Unknown
SHBELIPE5,BEILPE,Beilschmiedia,tovarensis,Lauraceae,0,Unknown
SHASPICR4,ASPICR,Aspidosperma,desmanthum,Apocynaceae,0,Unknown
SHHEISAC2,HEISAC,Heisteria,acuminata,Olacaceae,0,Unknown
SHLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
SHMAR2PA1,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SHMICOSI1,MICOSI,Miconia,simplex,Melastomataceae,0,Unknown
SRPEREXA2,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
SHASPICR1,ASPICR,Aspidosperma,desmanthum,Apocynaceae,0,Unknown
SHLACIAG4,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
SHBELIPE4,BEILPE,Beilschmiedia,tovarensis,Lauraceae,0,Unknown
SHSMILS14,SMILS1,Smilax,spinosa,Smilacaceae,1,Unknown
SHASPICR2,ASPICR,Aspidosperma,desmanthum,Apocynaceae,0,Unknown
SHPROTPA4,PROTPA,Protium,panamense,Burseraceae,0,Unknown
SHVOCHFE3,VOCHFE,Vochysia,ferruginea,Vochysiaceae,0,Unknown
SHVIROEL3,VIROEL,Virola,elongata,Myristicaceae,0,Unknown
SHTACHVE2,TACHVE,Tachigali,panamensis,Fabaceae,0,Unknown
SHBELIPE3,BEILPE,Beilschmiedia,tovarensis,Lauraceae,0,Unknown
SHVOCHFE2,VOCHFE,Vochysia,ferruginea,Vochysiaceae,0,Unknown
SHSMILS13,SMILS1,Smilax,spinosa,Smilacaceae,1,Unknown
SHCORDBI3,CORDBI,Cordia,bicolor,Boraginaceae,0,Unknown
SHVIROSE2,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SHMAR2PA2,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SHTOVOLO1,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SHINGATH1,INGATH,Inga,thibaudiana,Fabaceae,0,Unknown
SHPERAAR1,PERAAR,Pera,arborea,Peraceae,0,Unknown
SHTOVOLO2,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SHPROTPA3,PROTPA,Protium,panamense,Burseraceae,0,Unknown
SHCALOLO1,CALOLO,Calophyllum,longifolium,Calophyllaceae,0,Unknown
SHSMILS12,SMILS1,Smilax,spinosa,Smilacaceae,1,Unknown
SHBELIPE2,BEILPE,Beilschmiedia,tovarensis,Lauraceae,0,Unknown
SHVIROEL2,VIROEL,Virola,elongata,Myristicaceae,0,Unknown
SHHEISAC1,HEISAC,Heisteria,acuminata,Olacaceae,0,Unknown
SHVIROEL1,VIROEL,Virola,elongata,Myristicaceae,0,Unknown
SHCORDBI4,CORDBI,Cordia,bicolor,Boraginaceae,0,Unknown
SHMAR2PA3,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SHSMILS11,SMILS1,Smilax,spinosa,Smilacaceae,1,Unknown
SHMANIBI3,MANIBI,Manilkara,bidentata,Sapotaceae,0,Unknown
SHDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SHMANIBI10,MANIBI,Manilkara,bidentata,Sapotaceae,0,Unknown
SHTOVOST3,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SHBROSUT1,BROSUT,Brosimum,utile,Moraceae,0,Unknown
SHNECTPU2,NECTPU,Damburneya,purpurea,Lauraceae,0,Unknown
SHBROSUT2,BROSUT,Brosimum,utile,Moraceae,0,Unknown
SRVOCHFE10,VOCHFE,Vochysia,ferruginea,Vochysiaceae,0,Unknown
SHTACHVE9,TACHVE,Tachigali,panamensis,Fabaceae,0,Unknown
SHTOVOST1,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SHBELIPE1,BEILPE,Beilschmiedia,tovarensis,Lauraceae,0,Unknown
SHCORDBI2,CORDBI,Cordia,bicolor,Boraginaceae,0,Unknown
SHPROTPA2,PROTPA,Protium,panamense,Burseraceae,0,Unknown
SHBROSGU2,BROSGU,Brosimum,guianense,Moraceae,0,Unknown
SHTONTOV2,TONTOV,Tontelea,passiflora,Celastraceae,1,Unknown
SHTACHVE1,TACHVE,Tachigali,panamensis,Fabaceae,0,Unknown
SHPEREXA1,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
SHNECTPU1,NECTPU,Damburneya,purpurea,Lauraceae,0,Unknown
SHTAPIGU1,TAPIGU,Tapirira,guianensis,Anacardiaceae,0,Unknown
SHVOCHFE1,VOCHFE,Vochysia,ferruginea,Vochysiaceae,0,Unknown
SHBTOSGU1,BROSGU,Brosimum,guianense,Moraceae,0,Unknown
SHDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SHCREMPA1,CREMPA,Cremastosperma,panamense,Annonaceae,0,Unknown
SHMANIBI2,MANIBI,Manilkara,bidentata,Sapotaceae,0,Unknown
SHLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
SHVIROSE1,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SHLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
SHCORDBI1,CORDBI,Cordia,bicolor,Boraginaceae,0,Unknown
SHVIROSE3,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SHMANIBI1,MANIBI,Manilkara,bidentata,Sapotaceae,0,Unknown
SHPROTPA1,PROTPA,Protium,panamense,Burseraceae,0,Unknown
SHTONTOV1,TONTOV,Tontelea,passiflora,Celastraceae,1,Unknown
SHTACHVE10,TACHVE,Tachigali,panamensis,Fabaceae,0,Unknown
SHPERIPR1,PERIPR,Peritassa,pruinosa,Celastraceae,1,Unknown
SHPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
SHTONTOV3,TONTOV,Tontelea,passiflora,Celastraceae,1,Unknown
SHTOVOST2,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SHMICOSI2,MICOSI,Miconia,simplex,Melastomataceae,0,Unknown
SRMYRCGA9,MYRCGA,Myrcia,splendens,Myrtaceae,0,Unknown
SRMYRCGA5,MYRCGA,Myrcia,splendens,Myrtaceae,0,Unknown
SRMYRCGA4,MYRCGA,Myrcia,splendens,Myrtaceae,0,Unknown
SRMYRCAGA3,MYRCGA,Myrcia,splendens,Myrtaceae,0,Unknown
SRLICAHY6,LICAHY,Licania,hypoleuca,Chrysobalanaceae,0,Unknown
SRLICAHY5,LICAHY,Licania,hypoleuca,Chrysobalanaceae,0,Unknown
SRLICAHY3,LICAHY,Licania,hypoleuca,Chrysobalanaceae,0,Unknown
SRLICAHY4,LICAHY,Licania,hypoleuca,Chrysobalanaceae,0,Unknown
SRRINOSQ3,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
SRBANICO6,BANICO,Bronwenia,cornifolia,Malpighiaceae,1,Unknown
SRRINOSQ6,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
SRRINOSQ4,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
SRDICHGE9,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
SRRINOSQ5,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
SRMAR2LE6,MARILE,Maripa,lewisii,Convolvulaceae,1,Unknown
SRDICHGE8,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
SRBANICO7,BANICO,Bronwenia,cornifolia,Malpighiaceae,1,Unknown
SRSYMPGL10,SYMPGL,Symphonia,globulifera,Clusiaceae,0,Unknown
SRPSYCPO10,PSYCPO,Palicourea,tomentosa,Rubiaceae,0,Unknown
SRSYMPGL9,SYMPGL,Symphonia,globulifera,Clusiaceae,0,Unknown
SRAPHEDE7,APHEDE,Aphelandra,scabra,Acanthaceae,0,Unknown
SRLONCAT8,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Unknown
SRPIPEA46,PIPEA4,Piper,augustum,Piperaceae,0,Unknown
SRRINOSQ1,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
SRLONCAT6,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Unknown
SRDICHGE4,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
SRBANICO3,BANICO,Bronwenia,cornifolia,Malpighiaceae,1,Unknown
SRPSYCC16,PSYCC1,Palicourea,violacea,Rubiaceae,0,Unknown
SRLONCAT7,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Unknown
SRANAXAL6,ANAXAL,Anaxagorea,allenii,Annonaceae,0,Unknown
SRDICHGE3,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
SRPSYCPO5,PSYCPO,Palicourea,tomentosa,Rubiaceae,0,Unknown
SRBANICO4,BANICO,Bronwenia,cornifolia,Malpighiaceae,1,Unknown
SRDICHGE2,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
SRSYMPGL5,SYMPGL,Symphonia,globulifera,Clusiaceae,0,Unknown
SRPIPEA45,PIPEA4,Piper,augustum,Piperaceae,0,Unknown
SRRUELFU6,RUELFU,Ruellia,fulgida,Acanthaceae,0,Unknown
SRHEISC18,HEISC1,Heisteria,costaricensis,Olacaceae,0,Unknown
SRHEISC16,HEISC1,Heisteria,costaricensis,Olacaceae,0,Unknown
SRLONCAT3,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Unknown
SRRINOSQ2,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
SRDOLIDE8,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SRDOLIDE7,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SRMAR2LE4,MARILE,Maripa,lewisii,Convolvulaceae,1,Unknown
SRLONCAT2,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Unknown
SRLONCAT1,LONCAT,Lonchocarpus,atropurpureus,Fabaceae,0,Unknown
SRCOCCP16,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SRMAR2LE8,MARILE,Maripa,lewisii,Convolvulaceae,1,Unknown
SRCHIOAL10,CHIOAL,Chiococca,alba,Rubiaceae,1,Unknown
SRCHIOAL9,CHIOAL,Chiococca,alba,Rubiaceae,1,Unknown
SRTOVOLO6,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SRTOVOST5,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SRTOVOST6,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SRCOCCP15,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SROURASU6,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Unknown
SROURASU5,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Unknown
SRPSYCPO4,PSYCPO,Palicourea,tomentosa,Rubiaceae,0,Unknown
SRVIROSE6,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SRTOVOLO5,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SRTOVOST4,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
