observation_id,photo_id,photo_index,username,observed_on,quality_grade,notes_code_clean2,scientific_name_final2,spp6_fixed,spp6_official,spp6_fix_status,current_order,accepted_family,accepted_name,synonyms,accepted_name_author,habit,genus,species
293477482,528220512,1,mariagallegos,6/26/25,needs_id,SHTAPIGU2,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293477482,528220548,2,mariagallegos,6/26/25,needs_id,SHTAPIGU2,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293477482,528220584,3,mariagallegos,6/26/25,needs_id,SHTAPIGU2,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293477482,528220638,4,mariagallegos,6/26/25,needs_id,SHTAPIGU2,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293477482,528220677,5,mariagallegos,6/26/25,needs_id,SHTAPIGU2,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293477331,528220292,1,mariagallegos,6/26/25,needs_id,SHPSYCSU5,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293477331,528220328,2,mariagallegos,6/26/25,needs_id,SHPSYCSU5,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293477331,528220372,3,mariagallegos,6/26/25,needs_id,SHPSYCSU5,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293477331,528220401,4,mariagallegos,6/26/25,needs_id,SHPSYCSU5,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293477331,528220434,5,mariagallegos,6/26/25,needs_id,SHPSYCSU5,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293477331,528220468,6,mariagallegos,6/26/25,needs_id,SHPSYCSU5,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293477196,528220056,1,mariagallegos,6/26/25,needs_id,SHPERIPR10,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293477196,528220108,2,mariagallegos,6/26/25,needs_id,SHPERIPR10,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293477196,528220146,3,mariagallegos,6/26/25,needs_id,SHPERIPR10,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293477196,528220181,4,mariagallegos,6/26/25,needs_id,SHPERIPR10,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293477196,528220216,5,mariagallegos,6/26/25,needs_id,SHPERIPR10,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293477196,528220252,6,mariagallegos,6/26/25,needs_id,SHPERIPR10,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293477080,528219837,1,mariagallegos,6/26/25,needs_id,SHCALOLO10,Calophyllum longifolium,CALOLO,CALOLO,ok_code_match,Malpighiales,Calophyllaceae,Calophyllum longifolium,NA,Willd.,Freestanding,Calophyllum,longifolium
293477080,528219875,2,mariagallegos,6/26/25,needs_id,SHCALOLO10,Calophyllum longifolium,CALOLO,CALOLO,ok_code_match,Malpighiales,Calophyllaceae,Calophyllum longifolium,NA,Willd.,Freestanding,Calophyllum,longifolium
293477080,528219934,3,mariagallegos,6/26/25,needs_id,SHCALOLO10,Calophyllum longifolium,CALOLO,CALOLO,ok_code_match,Malpighiales,Calophyllaceae,Calophyllum longifolium,NA,Willd.,Freestanding,Calophyllum,longifolium
293477080,528219971,4,mariagallegos,6/26/25,needs_id,SHCALOLO10,Calophyllum longifolium,CALOLO,CALOLO,ok_code_match,Malpighiales,Calophyllaceae,Calophyllum longifolium,NA,Willd.,Freestanding,Calophyllum,longifolium
293477080,528220010,5,mariagallegos,6/26/25,needs_id,SHCALOLO10,Calophyllum longifolium,CALOLO,CALOLO,ok_code_match,Malpighiales,Calophyllaceae,Calophyllum longifolium,NA,Willd.,Freestanding,Calophyllum,longifolium
293476951,528219538,1,mariagallegos,6/26/25,needs_id,SHDOLIDE10,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293476951,528219600,2,mariagallegos,6/26/25,needs_id,SHDOLIDE10,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293476951,528219655,3,mariagallegos,6/26/25,needs_id,SHDOLIDE10,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293476951,528219706,4,mariagallegos,6/26/25,needs_id,SHDOLIDE10,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293476951,528219740,5,mariagallegos,6/26/25,needs_id,SHDOLIDE10,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293476951,528219777,6,mariagallegos,6/26/25,needs_id,SHDOLIDE10,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293476805,528219266,1,mariagallegos,6/26/25,needs_id,SHVIROEL9,Virola elongata,VIROEL,VIROEL,ok_code_match,Magnoliales,Myristicaceae,Virola elongata,NA,(Benth.) Warb.,Freestanding,Virola,elongata
293476805,528219328,2,mariagallegos,6/26/25,needs_id,SHVIROEL9,Virola elongata,VIROEL,VIROEL,ok_code_match,Magnoliales,Myristicaceae,Virola elongata,NA,(Benth.) Warb.,Freestanding,Virola,elongata
293476805,528219371,3,mariagallegos,6/26/25,needs_id,SHVIROEL9,Virola elongata,VIROEL,VIROEL,ok_code_match,Magnoliales,Myristicaceae,Virola elongata,NA,(Benth.) Warb.,Freestanding,Virola,elongata
293476805,528219409,4,mariagallegos,6/26/25,needs_id,SHVIROEL9,Virola elongata,VIROEL,VIROEL,ok_code_match,Magnoliales,Myristicaceae,Virola elongata,NA,(Benth.) Warb.,Freestanding,Virola,elongata
293476805,528219440,5,mariagallegos,6/26/25,needs_id,SHVIROEL9,Virola elongata,VIROEL,VIROEL,ok_code_match,Magnoliales,Myristicaceae,Virola elongata,NA,(Benth.) Warb.,Freestanding,Virola,elongata
293476805,528219487,6,mariagallegos,6/26/25,needs_id,SHVIROEL9,Virola elongata,VIROEL,VIROEL,ok_code_match,Magnoliales,Myristicaceae,Virola elongata,NA,(Benth.) Warb.,Freestanding,Virola,elongata
293476648,528218942,1,mariagallegos,6/26/25,needs_id,SHTAPIGU10,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293476648,528218982,2,mariagallegos,6/26/25,needs_id,SHTAPIGU10,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293476648,528219035,3,mariagallegos,6/26/25,needs_id,SHTAPIGU10,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293476648,528219111,4,mariagallegos,6/26/25,needs_id,SHTAPIGU10,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293476648,528219160,5,mariagallegos,6/26/25,needs_id,SHTAPIGU10,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293476648,528219209,6,mariagallegos,6/26/25,needs_id,SHTAPIGU10,Tapirira guianensis,TAPIGU,TAPIGU,ok_code_match,Sapindales,Anacardiaceae,Tapirira guianensis,NA,Aubl.,Freestanding,Tapirira,guianensis
293476539,528218618,1,mariagallegos,6/26/25,needs_id,SHTOVOLO10,Tovomita longifolia,TOVOLO,TOVOLO,ok_code_match,Malpighiales,Clusiaceae,Tovomita longifolia,NA,(Rich.) Hochr.,Freestanding,Tovomita,longifolia
293476539,528218666,2,mariagallegos,6/26/25,needs_id,SHTOVOLO10,Tovomita longifolia,TOVOLO,TOVOLO,ok_code_match,Malpighiales,Clusiaceae,Tovomita longifolia,NA,(Rich.) Hochr.,Freestanding,Tovomita,longifolia
293476539,528218725,3,mariagallegos,6/26/25,needs_id,SHTOVOLO10,Tovomita longifolia,TOVOLO,TOVOLO,ok_code_match,Malpighiales,Clusiaceae,Tovomita longifolia,NA,(Rich.) Hochr.,Freestanding,Tovomita,longifolia
293476539,528218791,4,mariagallegos,6/26/25,needs_id,SHTOVOLO10,Tovomita longifolia,TOVOLO,TOVOLO,ok_code_match,Malpighiales,Clusiaceae,Tovomita longifolia,NA,(Rich.) Hochr.,Freestanding,Tovomita,longifolia
293476539,528218851,5,mariagallegos,6/26/25,needs_id,SHTOVOLO10,Tovomita longifolia,TOVOLO,TOVOLO,ok_code_match,Malpighiales,Clusiaceae,Tovomita longifolia,NA,(Rich.) Hochr.,Freestanding,Tovomita,longifolia
293476400,528218288,1,mariagallegos,6/26/25,needs_id,SHCREMPA8,Cremastosperma panamense,CREMPA,CREMPA,ok_code_match,Magnoliales,Annonaceae,Cremastosperma panamense,NA,Maas,Freestanding,Cremastosperma,panamense
293476400,528218335,2,mariagallegos,6/26/25,needs_id,SHCREMPA8,Cremastosperma panamense,CREMPA,CREMPA,ok_code_match,Magnoliales,Annonaceae,Cremastosperma panamense,NA,Maas,Freestanding,Cremastosperma,panamense
293476400,528218388,3,mariagallegos,6/26/25,needs_id,SHCREMPA8,Cremastosperma panamense,CREMPA,CREMPA,ok_code_match,Magnoliales,Annonaceae,Cremastosperma panamense,NA,Maas,Freestanding,Cremastosperma,panamense
293476400,528218440,4,mariagallegos,6/26/25,needs_id,SHCREMPA8,Cremastosperma panamense,CREMPA,CREMPA,ok_code_match,Magnoliales,Annonaceae,Cremastosperma panamense,NA,Maas,Freestanding,Cremastosperma,panamense
293476400,528218502,5,mariagallegos,6/26/25,needs_id,SHCREMPA8,Cremastosperma panamense,CREMPA,CREMPA,ok_code_match,Magnoliales,Annonaceae,Cremastosperma panamense,NA,Maas,Freestanding,Cremastosperma,panamense
293476400,528218555,6,mariagallegos,6/26/25,needs_id,SHCREMPA8,Cremastosperma panamense,CREMPA,CREMPA,ok_code_match,Magnoliales,Annonaceae,Cremastosperma panamense,NA,Maas,Freestanding,Cremastosperma,panamense
293476268,528218022,1,mariagallegos,6/26/25,needs_id,SHPEREXA9,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293476268,528218064,2,mariagallegos,6/26/25,needs_id,SHPEREXA9,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293476268,528218105,3,mariagallegos,6/26/25,needs_id,SHPEREXA9,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293476268,528218174,4,mariagallegos,6/26/25,needs_id,SHPEREXA9,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293476268,528218219,5,mariagallegos,6/26/25,needs_id,SHPEREXA9,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293476268,528218249,6,mariagallegos,6/26/25,needs_id,SHPEREXA9,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293476124,528217760,1,mariagallegos,6/26/25,needs_id,SHTOVOST6,Tovomita stylosa,TOVOST,TOVOST,ok_code_match,Malpighiales,Clusiaceae,Tovomita stylosa,NA,Hemsl.,Freestanding,Tovomita,stylosa
293476124,528217816,2,mariagallegos,6/26/25,needs_id,SHTOVOST6,Tovomita stylosa,TOVOST,TOVOST,ok_code_match,Malpighiales,Clusiaceae,Tovomita stylosa,NA,Hemsl.,Freestanding,Tovomita,stylosa
293476124,528217855,3,mariagallegos,6/26/25,needs_id,SHTOVOST6,Tovomita stylosa,TOVOST,TOVOST,ok_code_match,Malpighiales,Clusiaceae,Tovomita stylosa,NA,Hemsl.,Freestanding,Tovomita,stylosa
293476124,528217890,4,mariagallegos,6/26/25,needs_id,SHTOVOST6,Tovomita stylosa,TOVOST,TOVOST,ok_code_match,Malpighiales,Clusiaceae,Tovomita stylosa,NA,Hemsl.,Freestanding,Tovomita,stylosa
293476124,528217924,5,mariagallegos,6/26/25,needs_id,SHTOVOST6,Tovomita stylosa,TOVOST,TOVOST,ok_code_match,Malpighiales,Clusiaceae,Tovomita stylosa,NA,Hemsl.,Freestanding,Tovomita,stylosa
293476124,528217981,6,mariagallegos,6/26/25,needs_id,SHTOVOST6,Tovomita stylosa,TOVOST,TOVOST,ok_code_match,Malpighiales,Clusiaceae,Tovomita stylosa,NA,Hemsl.,Freestanding,Tovomita,stylosa
293475935,528217536,1,mariagallegos,6/26/25,needs_id,SHDOLIDE9,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293475935,528217565,2,mariagallegos,6/26/25,needs_id,SHDOLIDE9,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293475935,528217596,3,mariagallegos,6/26/25,needs_id,SHDOLIDE9,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293475935,528217634,4,mariagallegos,6/26/25,needs_id,SHDOLIDE9,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293475935,528217676,5,mariagallegos,6/26/25,needs_id,SHDOLIDE9,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293475935,528217719,6,mariagallegos,6/26/25,needs_id,SHDOLIDE9,Doliocarpus dentatus,DOLIDE,DOLIDE,ok_code_match,Dilleniales,Dilleniaceae,Doliocarpus dentatus,NA,(Aubl.) Standl.,Climbing,Doliocarpus,dentatus
293475794,528217301,1,mariagallegos,6/26/25,needs_id,SHBELIPE9,Beilschmiedia pendula,BEILPE,BEILPE,ok_code_match,Laurales,Lauraceae,Beilschmiedia tovarensis,NA,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Freestanding,Beilschmiedia,tovarensis
293475794,528217344,2,mariagallegos,6/26/25,needs_id,SHBELIPE9,Beilschmiedia pendula,BEILPE,BEILPE,ok_code_match,Laurales,Lauraceae,Beilschmiedia tovarensis,NA,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Freestanding,Beilschmiedia,tovarensis
293475794,528217398,3,mariagallegos,6/26/25,needs_id,SHBELIPE9,Beilschmiedia pendula,BEILPE,BEILPE,ok_code_match,Laurales,Lauraceae,Beilschmiedia tovarensis,NA,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Freestanding,Beilschmiedia,tovarensis
293475794,528217429,4,mariagallegos,6/26/25,needs_id,SHBELIPE9,Beilschmiedia pendula,BEILPE,BEILPE,ok_code_match,Laurales,Lauraceae,Beilschmiedia tovarensis,NA,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Freestanding,Beilschmiedia,tovarensis
293475794,528217461,5,mariagallegos,6/26/25,needs_id,SHBELIPE9,Beilschmiedia pendula,BEILPE,BEILPE,ok_code_match,Laurales,Lauraceae,Beilschmiedia tovarensis,NA,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Freestanding,Beilschmiedia,tovarensis
293475794,528217491,6,mariagallegos,6/26/25,needs_id,SHBELIPE9,Beilschmiedia pendula,BEILPE,BEILPE,ok_code_match,Laurales,Lauraceae,Beilschmiedia tovarensis,NA,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Freestanding,Beilschmiedia,tovarensis
293475693,528217104,1,mariagallegos,6/26/25,needs_id,SHNECTPU10,Nectandra purpurea,NECTPU,NECTPU,ok_code_match,Laurales,Lauraceae,Damburneya purpurea,Nectandra purpurea,(Ruiz & Pav.) Trofimov,Freestanding,Damburneya,purpurea
293475693,528217141,2,mariagallegos,6/26/25,needs_id,SHNECTPU10,Nectandra purpurea,NECTPU,NECTPU,ok_code_match,Laurales,Lauraceae,Damburneya purpurea,Nectandra purpurea,(Ruiz & Pav.) Trofimov,Freestanding,Damburneya,purpurea
293475693,528217172,3,mariagallegos,6/26/25,needs_id,SHNECTPU10,Nectandra purpurea,NECTPU,NECTPU,ok_code_match,Laurales,Lauraceae,Damburneya purpurea,Nectandra purpurea,(Ruiz & Pav.) Trofimov,Freestanding,Damburneya,purpurea
293475693,528217203,4,mariagallegos,6/26/25,needs_id,SHNECTPU10,Nectandra purpurea,NECTPU,NECTPU,ok_code_match,Laurales,Lauraceae,Damburneya purpurea,Nectandra purpurea,(Ruiz & Pav.) Trofimov,Freestanding,Damburneya,purpurea
293475693,528217234,5,mariagallegos,6/26/25,needs_id,SHNECTPU10,Nectandra purpurea,NECTPU,NECTPU,ok_code_match,Laurales,Lauraceae,Damburneya purpurea,Nectandra purpurea,(Ruiz & Pav.) Trofimov,Freestanding,Damburneya,purpurea
293475693,528217264,6,mariagallegos,6/26/25,needs_id,SHNECTPU10,Nectandra purpurea,NECTPU,NECTPU,ok_code_match,Laurales,Lauraceae,Damburneya purpurea,Nectandra purpurea,(Ruiz & Pav.) Trofimov,Freestanding,Damburneya,purpurea
293475580,528216906,1,mariagallegos,6/26/25,needs_id,SHINGATH10,Inga thibaudiana,INGATH,INGATH,ok_code_match,Fabales,Fabaceae,Inga thibaudiana,NA,DC.,Freestanding,Inga,thibaudiana
293475580,528216930,2,mariagallegos,6/26/25,needs_id,SHINGATH10,Inga thibaudiana,INGATH,INGATH,ok_code_match,Fabales,Fabaceae,Inga thibaudiana,NA,DC.,Freestanding,Inga,thibaudiana
293475580,528216965,3,mariagallegos,6/26/25,needs_id,SHINGATH10,Inga thibaudiana,INGATH,INGATH,ok_code_match,Fabales,Fabaceae,Inga thibaudiana,NA,DC.,Freestanding,Inga,thibaudiana
293475580,528217003,4,mariagallegos,6/26/25,needs_id,SHINGATH10,Inga thibaudiana,INGATH,INGATH,ok_code_match,Fabales,Fabaceae,Inga thibaudiana,NA,DC.,Freestanding,Inga,thibaudiana
293475580,528217040,5,mariagallegos,6/26/25,needs_id,SHINGATH10,Inga thibaudiana,INGATH,INGATH,ok_code_match,Fabales,Fabaceae,Inga thibaudiana,NA,DC.,Freestanding,Inga,thibaudiana
293475580,528217069,6,mariagallegos,6/26/25,needs_id,SHINGATH10,Inga thibaudiana,INGATH,INGATH,ok_code_match,Fabales,Fabaceae,Inga thibaudiana,NA,DC.,Freestanding,Inga,thibaudiana
293475438,528216671,1,mariagallegos,6/26/25,needs_id,SHPSYCSU1,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293475438,528216726,2,mariagallegos,6/26/25,needs_id,SHPSYCSU1,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293475438,528216761,3,mariagallegos,6/26/25,needs_id,SHPSYCSU1,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293475438,528216792,4,mariagallegos,6/26/25,needs_id,SHPSYCSU1,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293475438,528216829,5,mariagallegos,6/26/25,needs_id,SHPSYCSU1,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293475438,528216863,6,mariagallegos,6/26/25,needs_id,SHPSYCSU1,Psychotria suerrensis,PSYCSU,PSYCSU,ok_code_match,Gentianales,Rubiaceae,Palicourea suerrensis,Psychotria suerrensis,(Donn.Sm.) Borhidi,Freestanding,Palicourea,suerrensis
293475287,528216411,1,mariagallegos,6/26/25,needs_id,SHPERIPR2,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293475287,528216447,2,mariagallegos,6/26/25,needs_id,SHPERIPR2,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293475287,528216480,3,mariagallegos,6/26/25,needs_id,SHPERIPR2,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293475287,528216514,4,mariagallegos,6/26/25,needs_id,SHPERIPR2,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293475287,528216583,5,mariagallegos,6/26/25,needs_id,SHPERIPR2,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293475287,528216619,6,mariagallegos,6/26/25,needs_id,SHPERIPR2,Peritassa pruinosa,PERIPR,PERIPR,ok_code_match,Celastrales,Celastraceae,Peritassa pruinosa,NA,(Seem.) A.C.Sm.,Climbing,Peritassa,pruinosa
293475170,528216184,1,mariagallegos,6/26/25,needs_id,SHMICOSI3,Miconia simplex,MICOSI,MICOSI,ok_code_match,Myrtales,Melastomataceae,Miconia simplex,NA,Triana,Freestanding,Miconia,simplex
293475170,528216223,2,mariagallegos,6/26/25,needs_id,SHMICOSI3,Miconia simplex,MICOSI,MICOSI,ok_code_match,Myrtales,Melastomataceae,Miconia simplex,NA,Triana,Freestanding,Miconia,simplex
293475170,528216273,3,mariagallegos,6/26/25,needs_id,SHMICOSI3,Miconia simplex,MICOSI,MICOSI,ok_code_match,Myrtales,Melastomataceae,Miconia simplex,NA,Triana,Freestanding,Miconia,simplex
293475170,528216329,4,mariagallegos,6/26/25,needs_id,SHMICOSI3,Miconia simplex,MICOSI,MICOSI,ok_code_match,Myrtales,Melastomataceae,Miconia simplex,NA,Triana,Freestanding,Miconia,simplex
293475170,528216369,5,mariagallegos,6/26/25,needs_id,SHMICOSI3,Miconia simplex,MICOSI,MICOSI,ok_code_match,Myrtales,Melastomataceae,Miconia simplex,NA,Triana,Freestanding,Miconia,simplex
293475014,528215854,1,mariagallegos,6/26/25,needs_id,SHPEREXA4,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293475014,528215934,2,mariagallegos,6/26/25,needs_id,SHPEREXA4,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293475014,528215992,3,mariagallegos,6/26/25,needs_id,SHPEREXA4,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293475014,528216028,4,mariagallegos,6/26/25,needs_id,SHPEREXA4,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293475014,528216079,5,mariagallegos,6/26/25,needs_id,SHPEREXA4,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293475014,528216125,6,mariagallegos,6/26/25,needs_id,SHPEREXA4,Perebea xanthochyma,PEREXA,PEREXA,ok_code_match,Rosales,Moraceae,Perebea xanthochyma,NA,H.Karst.,Freestanding,Perebea,xanthochyma
293474896,528215595,1,mariagallegos,6/26/25,needs_id,SHPERAAR4,Pera arborea,PERAAR,PERAAR,ok_code_match,Malpighiales,Peraceae,Pera arborea,NA,Mutis,Freestanding,Pera,arborea
