anonymous_id,view_id,blinded_image,original_image_file,original_eval_path,original_source_path
individual_088,view_03,2026_data/blind_human_annotation_set/images/individual_088/view_03.jpg,Proteaceae_Roupala_montana_ANROUPMO6_003.jpg,2026_data/human_annotated_eval_set/by_family/Proteaceae/by_genus/Roupala/by_species/montana/ANROUPMO6/Proteaceae_Roupala_montana_ANROUPMO6_003.jpg,2026_data/sorted_12K/training/by_family/Proteaceae/by_genus/Roupala/by_species/montana/ANROUPMO6/Proteaceae_Roupala_montana_ANROUPMO6_003.jpg
individual_088,view_04,2026_data/blind_human_annotation_set/images/individual_088/view_04.jpg,Proteaceae_Roupala_montana_ANROUPMO6_004.jpg,2026_data/human_annotated_eval_set/by_family/Proteaceae/by_genus/Roupala/by_species/montana/ANROUPMO6/Proteaceae_Roupala_montana_ANROUPMO6_004.jpg,2026_data/sorted_12K/training/by_family/Proteaceae/by_genus/Roupala/by_species/montana/ANROUPMO6/Proteaceae_Roupala_montana_ANROUPMO6_004.jpg
individual_088,view_05,2026_data/blind_human_annotation_set/images/individual_088/view_05.jpg,Proteaceae_Roupala_montana_ANROUPMO6_005.jpg,2026_data/human_annotated_eval_set/by_family/Proteaceae/by_genus/Roupala/by_species/montana/ANROUPMO6/Proteaceae_Roupala_montana_ANROUPMO6_005.jpg,2026_data/sorted_12K/training/by_family/Proteaceae/by_genus/Roupala/by_species/montana/ANROUPMO6/Proteaceae_Roupala_montana_ANROUPMO6_005.jpg
individual_089,view_01,2026_data/blind_human_annotation_set/images/individual_089/view_01.jpg,Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_001.jpg,2026_data/human_annotated_eval_set/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_001.jpg,2026_data/sorted_12K/training/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_001.jpg
individual_089,view_02,2026_data/blind_human_annotation_set/images/individual_089/view_02.jpg,Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_002.jpg,2026_data/human_annotated_eval_set/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_002.jpg,2026_data/sorted_12K/training/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_002.jpg
individual_089,view_03,2026_data/blind_human_annotation_set/images/individual_089/view_03.jpg,Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_003.jpg,2026_data/human_annotated_eval_set/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_003.jpg,2026_data/sorted_12K/training/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_003.jpg
individual_089,view_04,2026_data/blind_human_annotation_set/images/individual_089/view_04.jpg,Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_004.jpg,2026_data/human_annotated_eval_set/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_004.jpg,2026_data/sorted_12K/training/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_004.jpg
individual_089,view_05,2026_data/blind_human_annotation_set/images/individual_089/view_05.jpg,Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_005.jpg,2026_data/human_annotated_eval_set/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_005.jpg,2026_data/sorted_12K/training/by_family/Rhizophoraceae/by_genus/Cassipourea/by_species/elliptica/SRCASSEL5/Rhizophoraceae_Cassipourea_elliptica_SRCASSEL5_005.jpg
individual_090,view_01,2026_data/blind_human_annotation_set/images/individual_090/view_01.jpg,Rubiaceae_Alibertia_edulis_MEALIBED3_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_001.jpg
individual_090,view_02,2026_data/blind_human_annotation_set/images/individual_090/view_02.jpg,Rubiaceae_Alibertia_edulis_MEALIBED3_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_002.jpg
individual_090,view_03,2026_data/blind_human_annotation_set/images/individual_090/view_03.jpg,Rubiaceae_Alibertia_edulis_MEALIBED3_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_003.jpg
individual_090,view_04,2026_data/blind_human_annotation_set/images/individual_090/view_04.jpg,Rubiaceae_Alibertia_edulis_MEALIBED3_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_004.jpg
individual_090,view_05,2026_data/blind_human_annotation_set/images/individual_090/view_05.jpg,Rubiaceae_Alibertia_edulis_MEALIBED3_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alibertia/by_species/edulis/MEALIBED3/Rubiaceae_Alibertia_edulis_MEALIBED3_005.jpg
individual_091,view_01,2026_data/blind_human_annotation_set/images/individual_091/view_01.jpg,Rubiaceae_Alseis_blackiana_OLALSEBL3_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_001.jpg
individual_091,view_02,2026_data/blind_human_annotation_set/images/individual_091/view_02.jpg,Rubiaceae_Alseis_blackiana_OLALSEBL3_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_002.jpg
individual_091,view_03,2026_data/blind_human_annotation_set/images/individual_091/view_03.jpg,Rubiaceae_Alseis_blackiana_OLALSEBL3_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_003.jpg
individual_091,view_04,2026_data/blind_human_annotation_set/images/individual_091/view_04.jpg,Rubiaceae_Alseis_blackiana_OLALSEBL3_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_004.jpg
individual_091,view_05,2026_data/blind_human_annotation_set/images/individual_091/view_05.jpg,Rubiaceae_Alseis_blackiana_OLALSEBL3_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Alseis/by_species/blackiana/OLALSEBL3/Rubiaceae_Alseis_blackiana_OLALSEBL3_005.jpg
individual_092,view_01,2026_data/blind_human_annotation_set/images/individual_092/view_01.jpg,Rubiaceae_Amaioua_glomerulata_ANAMAICO4_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_001.jpg
individual_092,view_02,2026_data/blind_human_annotation_set/images/individual_092/view_02.jpg,Rubiaceae_Amaioua_glomerulata_ANAMAICO4_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_002.jpg
individual_092,view_03,2026_data/blind_human_annotation_set/images/individual_092/view_03.jpg,Rubiaceae_Amaioua_glomerulata_ANAMAICO4_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_003.jpg
individual_092,view_04,2026_data/blind_human_annotation_set/images/individual_092/view_04.jpg,Rubiaceae_Amaioua_glomerulata_ANAMAICO4_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_004.jpg
individual_092,view_05,2026_data/blind_human_annotation_set/images/individual_092/view_05.jpg,Rubiaceae_Amaioua_glomerulata_ANAMAICO4_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Amaioua/by_species/glomerulata/ANAMAICO4/Rubiaceae_Amaioua_glomerulata_ANAMAICO4_005.jpg
individual_093,view_01,2026_data/blind_human_annotation_set/images/individual_093/view_01.jpg,Rubiaceae_Chiococca_alba_SRCHIOAL9_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_001.jpg
individual_093,view_02,2026_data/blind_human_annotation_set/images/individual_093/view_02.jpg,Rubiaceae_Chiococca_alba_SRCHIOAL9_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_002.jpg
individual_093,view_03,2026_data/blind_human_annotation_set/images/individual_093/view_03.jpg,Rubiaceae_Chiococca_alba_SRCHIOAL9_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_003.jpg
individual_093,view_04,2026_data/blind_human_annotation_set/images/individual_093/view_04.jpg,Rubiaceae_Chiococca_alba_SRCHIOAL9_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_004.jpg
individual_093,view_05,2026_data/blind_human_annotation_set/images/individual_093/view_05.jpg,Rubiaceae_Chiococca_alba_SRCHIOAL9_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Chiococca/by_species/alba/SRCHIOAL9/Rubiaceae_Chiococca_alba_SRCHIOAL9_005.jpg
individual_094,view_01,2026_data/blind_human_annotation_set/images/individual_094/view_01.jpg,Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_001.jpg
individual_094,view_02,2026_data/blind_human_annotation_set/images/individual_094/view_02.jpg,Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_002.jpg
individual_094,view_03,2026_data/blind_human_annotation_set/images/individual_094/view_03.jpg,Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_003.jpg
individual_094,view_04,2026_data/blind_human_annotation_set/images/individual_094/view_04.jpg,Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_004.jpg
individual_094,view_05,2026_data/blind_human_annotation_set/images/individual_094/view_05.jpg,Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Coussarea/by_species/suaveolens/BVCOU2CU2/Rubiaceae_Coussarea_suaveolens_BVCOU2CU2_005.jpg
individual_095,view_01,2026_data/blind_human_annotation_set/images/individual_095/view_01.jpg,Rubiaceae_Faramea_occidentalis_PPFARAOC3_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_001.jpg
individual_095,view_02,2026_data/blind_human_annotation_set/images/individual_095/view_02.jpg,Rubiaceae_Faramea_occidentalis_PPFARAOC3_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_002.jpg
individual_095,view_03,2026_data/blind_human_annotation_set/images/individual_095/view_03.jpg,Rubiaceae_Faramea_occidentalis_PPFARAOC3_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_003.jpg
individual_095,view_04,2026_data/blind_human_annotation_set/images/individual_095/view_04.jpg,Rubiaceae_Faramea_occidentalis_PPFARAOC3_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_004.jpg
individual_095,view_05,2026_data/blind_human_annotation_set/images/individual_095/view_05.jpg,Rubiaceae_Faramea_occidentalis_PPFARAOC3_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Faramea/by_species/occidentalis/PPFARAOC3/Rubiaceae_Faramea_occidentalis_PPFARAOC3_005.jpg
individual_096,view_01,2026_data/blind_human_annotation_set/images/individual_096/view_01.jpg,Rubiaceae_Palicourea_violacea_SRPSYCC12_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_001.jpg
individual_096,view_02,2026_data/blind_human_annotation_set/images/individual_096/view_02.jpg,Rubiaceae_Palicourea_violacea_SRPSYCC12_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_002.jpg
individual_096,view_03,2026_data/blind_human_annotation_set/images/individual_096/view_03.jpg,Rubiaceae_Palicourea_violacea_SRPSYCC12_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_003.jpg
individual_096,view_04,2026_data/blind_human_annotation_set/images/individual_096/view_04.jpg,Rubiaceae_Palicourea_violacea_SRPSYCC12_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_004.jpg
individual_096,view_05,2026_data/blind_human_annotation_set/images/individual_096/view_05.jpg,Rubiaceae_Palicourea_violacea_SRPSYCC12_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Palicourea/by_species/violacea/SRPSYCC12/Rubiaceae_Palicourea_violacea_SRPSYCC12_005.jpg
individual_097,view_01,2026_data/blind_human_annotation_set/images/individual_097/view_01.jpg,Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_001.jpg
individual_097,view_02,2026_data/blind_human_annotation_set/images/individual_097/view_02.jpg,Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_002.jpg
individual_097,view_03,2026_data/blind_human_annotation_set/images/individual_097/view_03.jpg,Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_003.jpg
individual_097,view_04,2026_data/blind_human_annotation_set/images/individual_097/view_04.jpg,Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_004.jpg
individual_097,view_05,2026_data/blind_human_annotation_set/images/individual_097/view_05.jpg,Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Posoqueria/by_species/latifolia/MEPOSOLA5/Rubiaceae_Posoqueria_latifolia_MEPOSOLA5_005.jpg
individual_098,view_01,2026_data/blind_human_annotation_set/images/individual_098/view_01.jpg,Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_001.jpg
individual_098,view_02,2026_data/blind_human_annotation_set/images/individual_098/view_02.jpg,Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_002.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_002.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_002.jpg
individual_098,view_03,2026_data/blind_human_annotation_set/images/individual_098/view_03.jpg,Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_003.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_003.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_003.jpg
individual_098,view_04,2026_data/blind_human_annotation_set/images/individual_098/view_04.jpg,Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_004.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_004.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_004.jpg
individual_098,view_05,2026_data/blind_human_annotation_set/images/individual_098/view_05.jpg,Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_005.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_005.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Psychotria/by_species/horizontalis/MEPSYCHO6/Rubiaceae_Psychotria_horizontalis_MEPSYCHO6_005.jpg
individual_099,view_01,2026_data/blind_human_annotation_set/images/individual_099/view_01.jpg,Rubiaceae_Randia_armata_PEA0168_001.jpg,2026_data/human_annotated_eval_set/by_family/Rubiaceae/by_genus/Randia/by_species/armata/PEA0168/Rubiaceae_Randia_armata_PEA0168_001.jpg,2026_data/sorted_12K/training/by_family/Rubiaceae/by_genus/Randia/by_species/armata/PEA0168/Rubiaceae_Randia_armata_PEA0168_001.jpg
